ticket_id,team_id,ticket_date,resolution_date,client_id
9717,2,2023-12-02,,843
9718,3,2023-08-15,2023-09-07,408
9719,1,2023-06-28,2023-07-10,527
9720,3,2023-09-30,,310
9721,1,2023-05-11,2023-06-09,2
9722,3,2023-04-11,2023-05-10,368
9723,1,2023-04-21,2023-05-19,164
9724,3,2023-05-28,2023-06-25,205
9725,2,2023-04-19,2023-05-10,531
9726,3,2023-06-04,2023-06-21,38
9727,2,2023-10-03,2023-10-28,903
9728,3,2023-06-18,2023-06-22,451
9729,3,2023-12-02,2024-01-01,631
9730,1,2023-01-03,2023-01-05,254
9731,3,2023-07-06,2023-07-15,351
9732,3,2023-04-18,2023-04-19,638
9733,1,2023-05-14,2023-05-24,805
9734,2,2023-02-19,2023-03-18,638
9735,1,2023-03-31,2023-04-06,653
9736,3,2023-01-26,2023-02-23,217
9737,3,2023-06-21,2023-06-30,659
9738,2,2023-11-05,2023-11-18,568
9739,3,2023-03-22,2023-04-18,210
9740,2,2023-11-30,2023-12-30,388
9741,2,2023-02-12,,691
9742,3,2023-10-06,2023-10-26,386
9743,2,2023-03-05,2023-03-16,905
9744,3,2023-04-26,2023-05-05,457
9745,2,2023-11-21,2023-12-12,896
9746,1,2023-05-07,2023-05-17,288
9747,3,2023-04-05,2023-04-21,412
9748,3,2023-10-18,2023-11-17,677
9749,3,2023-09-21,2023-10-13,316
9750,3,2023-08-01,2023-08-28,513
9751,1,2023-11-03,,601
9752,2,2023-03-27,2023-04-01,260
9753,3,2023-04-10,2023-05-09,908
9754,1,2023-10-09,2023-10-21,931
9755,3,2023-06-19,2023-07-17,416
9756,1,2023-05-20,2023-05-30,539
9757,3,2023-05-03,2023-05-28,494
9758,1,2023-02-19,2023-03-15,346
9759,3,2023-10-13,2023-10-17,10
9760,3,2023-09-15,2023-10-07,525
9761,2,2023-02-14,2023-02-24,158
9762,2,2023-03-15,2023-04-03,148
9763,1,2023-04-09,2023-04-24,361
9764,2,2023-03-17,2023-03-29,413
9765,1,2023-05-05,2023-06-01,765
9766,1,2023-07-07,2023-07-21,646
9767,2,2023-04-07,,509
9768,2,2023-08-05,2023-08-09,797
9769,3,2023-03-19,2023-04-09,164
9770,1,2023-03-29,2023-04-22,592
9771,3,2023-02-28,,890
9772,2,2023-04-16,2023-05-08,619
9773,2,2023-02-17,,574
9774,3,2023-07-21,2023-07-31,570
9775,2,2023-02-13,2023-02-19,708
9776,3,2023-06-11,2023-07-01,883
9777,1,2023-12-04,2023-12-20,446
9778,2,2023-04-15,2023-05-04,959
9779,1,2023-06-05,2023-06-14,719
9780,1,2023-05-15,2023-05-23,429
9781,2,2023-03-03,2023-03-11,920
9782,1,2023-07-11,2023-07-29,912
9783,1,2023-07-21,2023-08-09,87
9784,3,2023-07-30,2023-08-09,939
9785,3,2023-04-26,2023-05-15,543
9786,2,2023-06-12,2023-07-05,338
9787,1,2023-12-24,2023-12-25,990
9788,3,2023-07-16,2023-08-12,883
9789,3,2023-04-04,2023-04-10,691
9790,2,2023-04-30,2023-05-23,126
9791,3,2023-10-25,2023-11-06,784
9792,3,2023-03-21,,344
9793,2,2023-04-16,2023-05-12,240
9794,2,2023-12-23,2024-01-15,897
9795,1,2023-10-04,2023-10-07,651
9796,2,2023-06-19,2023-07-18,833
9797,3,2023-03-05,2023-03-12,866
9798,1,2023-09-01,2023-09-23,655
9799,2,2023-10-19,2023-11-17,517
9800,2,2023-11-10,2023-11-16,871
9801,3,2023-05-02,2023-05-14,566
9802,1,2023-04-23,,503
9803,3,2023-01-24,2023-02-02,60
9804,3,2023-05-15,2023-06-10,894
9805,3,2023-02-09,2023-02-15,911
9806,3,2023-01-31,2023-02-06,579
9807,3,2023-10-20,,820
9808,2,2023-01-20,2023-02-05,459
9809,2,2023-01-09,2023-01-18,195
9810,1,2023-11-16,2023-12-07,582
9811,1,2023-08-21,2023-08-30,533
9812,3,2023-08-05,2023-08-07,126
9813,1,2023-10-12,2023-10-22,448
9814,3,2023-09-29,2023-10-21,44
9815,3,2023-08-28,,513
9816,2,2023-11-05,2023-11-16,799
9817,2,2023-09-29,2023-10-11,398
9818,3,2023-12-02,2023-12-25,420
9819,3,2023-12-17,,452
9820,3,2023-03-14,2023-03-27,43
9821,1,2023-07-22,2023-07-24,278
9822,1,2023-08-20,2023-08-26,85
9823,1,2023-07-12,2023-07-27,380
9824,3,2023-09-18,2023-09-20,833
9825,1,2023-10-23,2023-11-20,984
9826,3,2023-04-18,2023-05-06,742
9827,1,2023-12-29,2024-01-02,92
9828,2,2023-03-18,2023-04-08,888
9829,1,2023-04-07,2023-04-08,933
9830,2,2023-04-19,2023-04-21,813
9831,2,2023-12-03,2024-01-01,931
9832,2,2023-11-11,2023-11-19,17
9833,1,2023-01-17,2023-02-08,371
9834,2,2023-08-09,2023-09-08,481
9835,2,2023-09-12,2023-09-21,78
9836,1,2023-02-10,2023-03-09,193
9837,3,2023-09-02,2023-09-26,183
9838,2,2023-01-08,2023-01-26,44
9839,2,2023-01-24,,15
9840,2,2023-04-25,2023-05-19,602
9841,2,2023-06-25,,520
9842,2,2023-06-28,2023-07-08,674
9843,2,2023-03-01,2023-03-22,771
9844,2,2023-01-24,2023-01-29,827
9845,1,2023-07-25,2023-07-29,762
9846,3,2023-01-03,2023-01-05,509
9847,3,2023-09-13,2023-10-03,613
9848,1,2023-10-11,2023-10-19,146
9849,2,2023-12-26,2023-12-31,857
9850,2,2023-12-12,2023-12-26,263
9851,3,2023-07-18,,444
9852,2,2023-11-02,2023-11-15,328
9853,3,2023-12-24,2024-01-09,3
9854,2,2023-07-21,2023-07-24,920
9855,3,2023-02-15,2023-02-22,417
9856,2,2023-07-21,2023-08-03,880
9857,1,2023-05-07,2023-05-28,515
9858,2,2023-02-05,2023-03-04,55
9859,1,2023-03-17,2023-03-31,694
9860,1,2023-08-02,2023-08-09,943
9861,2,2023-08-01,2023-08-28,742
9862,2,2023-05-09,2023-05-28,306
9863,1,2023-10-27,,521
9864,1,2023-04-20,2023-04-23,194
9865,1,2023-04-28,2023-05-19,650
9866,1,2023-08-24,2023-09-14,586
9867,2,2023-07-24,2023-07-27,325
9868,3,2023-01-17,2023-02-05,22
9869,2,2023-09-10,2023-09-15,336
9870,2,2023-07-05,2023-08-01,535
9871,3,2023-08-15,2023-08-28,431
9872,2,2023-03-01,,122
9873,2,2023-02-24,2023-03-12,127
9874,1,2023-06-12,,74
9875,1,2023-11-08,2023-11-18,27
9876,2,2023-01-26,,730
9877,3,2023-12-21,2024-01-06,149
9878,2,2023-10-12,2023-11-01,183
9879,2,2023-07-11,2023-07-20,83
9880,3,2023-12-11,2024-01-01,763
9881,3,2023-03-07,2023-03-17,905
9882,3,2023-04-20,2023-05-20,558
9883,3,2023-03-15,2023-03-25,891
9884,2,2023-05-30,2023-06-28,562
9885,3,2023-06-20,2023-07-15,204
9886,1,2023-02-13,2023-03-06,366
9887,1,2023-04-12,2023-05-07,199
9888,3,2023-11-17,2023-11-27,459
9889,2,2023-03-21,2023-04-02,434
9890,1,2023-09-07,2023-09-13,562
9891,1,2023-09-24,,968
9892,2,2023-06-19,2023-06-27,773
9893,3,2023-12-02,2023-12-25,562
9894,2,2023-02-21,2023-03-15,939
9895,3,2023-10-14,2023-10-15,698
9896,2,2023-07-12,2023-07-16,49
9897,3,2023-02-07,2023-02-11,512
9898,2,2023-07-03,2023-07-04,240
9899,3,2023-09-08,2023-09-20,560
9900,2,2023-06-29,2023-07-02,933
9901,3,2023-09-26,2023-10-03,880
9902,2,2023-01-19,2023-01-27,81
9903,3,2023-04-25,2023-05-09,824
9904,2,2023-07-29,,702
9905,1,2023-07-05,2023-07-18,214
9906,1,2023-04-02,2023-04-22,72
9907,2,2023-09-20,,791
9908,1,2023-08-22,2023-08-31,299
9909,3,2023-08-26,,957
9910,1,2023-06-05,2023-06-23,266
9911,1,2023-10-12,2023-10-19,308
9912,1,2023-11-05,,568
9913,3,2023-11-17,2023-12-17,128
9914,2,2023-11-25,2023-12-11,35
9915,1,2023-09-10,2023-09-15,221
9916,3,2023-04-12,2023-05-12,8
9917,1,2023-06-22,2023-07-04,700
9918,3,2023-11-19,2023-11-29,749
9919,2,2023-07-06,,969
9920,1,2023-03-20,2023-04-16,231
9921,1,2023-06-25,2023-07-24,321
9922,3,2023-04-29,2023-05-06,347
9923,1,2023-11-04,2023-11-28,910
9924,3,2023-11-18,2023-12-14,743
9925,3,2023-06-25,2023-07-24,591
9926,2,2023-05-24,2023-06-06,241
9927,3,2023-02-24,2023-03-25,132
9928,2,2023-10-18,2023-10-24,764
9929,2,2023-09-05,2023-09-10,462
9930,3,2023-08-13,,621
9931,1,2023-03-14,2023-04-06,641
9932,2,2023-05-31,2023-06-18,189
9933,1,2023-08-28,2023-09-18,962
9934,1,2023-07-01,2023-07-30,703
9935,3,2023-10-12,2023-11-09,372
9936,1,2023-11-28,2023-12-24,786
9937,2,2023-01-28,2023-02-23,194
9938,2,2023-04-05,2023-04-16,487
9939,3,2023-12-15,2023-12-17,904
9940,3,2023-03-11,2023-03-22,138
9941,1,2023-05-31,2023-06-10,828
9942,2,2023-12-24,2024-01-06,205
9943,3,2023-06-30,2023-07-20,666
9944,1,2023-02-03,2023-02-27,941
9945,2,2023-08-27,2023-09-18,560
9946,1,2023-09-08,2023-09-13,48
9947,3,2023-12-06,2023-12-08,291
9948,1,2023-10-23,2023-11-04,181
9949,3,2023-12-07,2023-12-19,572
9950,3,2023-04-12,2023-04-13,336
9951,2,2023-06-05,2023-07-01,132
9952,2,2023-01-12,2023-01-26,89
9953,2,2023-07-07,2023-07-26,86
9954,1,2023-08-21,,193
9955,2,2023-04-04,2023-04-25,294
9956,3,2023-05-08,,15
9957,3,2023-10-12,2023-10-17,422
9958,1,2023-03-30,2023-04-25,784
9959,2,2023-07-07,2023-07-11,417
9960,2,2023-06-13,2023-07-10,978
9961,3,2023-10-02,2023-10-25,879
9962,2,2023-12-29,2024-01-20,622
9963,3,2023-06-25,2023-07-06,511
9964,2,2023-09-14,2023-10-01,149
9965,3,2023-01-18,2023-01-24,406
9966,2,2023-06-04,,757
9967,1,2023-12-19,2023-12-21,207
9968,2,2023-03-31,,853
9969,3,2023-01-26,2023-02-17,996
9970,2,2023-03-21,,729
9971,3,2023-07-05,2023-07-25,80
9972,2,2023-02-08,2023-02-22,570
9973,2,2023-12-08,2024-01-06,391
9974,1,2023-11-14,2023-11-16,486
9975,3,2023-12-19,2023-12-24,622
9976,3,2023-03-16,2023-04-07,198
9977,1,2023-05-16,2023-06-13,829
9978,1,2023-09-17,2023-09-19,801
9979,2,2023-11-10,2023-11-12,168
9980,1,2023-03-23,2023-04-17,258
9981,2,2023-08-31,,409
9982,2,2023-08-17,,158
9983,1,2023-09-16,,634
9984,2,2023-02-21,2023-03-06,645
9985,2,2023-10-06,2023-10-13,672
9986,1,2023-12-23,,137
9987,3,2023-01-01,2023-01-05,663
9988,1,2023-04-13,2023-05-10,695
9989,2,2023-08-03,2023-08-13,992
9990,2,2023-06-13,2023-06-26,604
9991,2,2023-06-22,2023-07-20,544
9992,2,2023-02-17,2023-03-16,769
9993,3,2023-09-19,2023-10-04,701
9994,3,2023-06-01,2023-06-04,274
9995,1,2023-07-09,2023-08-01,953
9996,1,2023-01-29,2023-02-14,114
9997,1,2023-08-18,2023-08-28,825
9998,3,2023-03-22,2023-04-13,877
9999,1,2023-03-19,2023-03-23,939
10000,1,2023-09-14,,937
10001,2,2023-05-18,2023-06-17,114
10002,2,2023-11-13,2023-12-07,393
10003,1,2023-04-05,2023-04-07,708
10004,2,2023-07-15,,628
10005,2,2023-07-03,2023-07-09,986
10006,3,2023-04-14,2023-05-04,794
10007,1,2023-05-25,2023-06-24,85
10008,2,2023-12-19,2023-12-24,951
10009,1,2023-11-01,2023-11-19,719
10010,2,2023-01-28,2023-02-19,230
10011,1,2023-08-25,2023-09-11,272
10012,1,2023-10-24,2023-11-20,512
10013,3,2023-08-28,2023-09-10,246
10014,3,2023-02-11,2023-02-20,850
10015,3,2023-10-10,2023-11-01,391
10016,3,2023-11-20,2023-12-04,82
10017,3,2023-06-30,,536
10018,3,2023-02-19,,227
10019,1,2023-07-03,2023-07-23,483
10020,2,2023-12-22,2024-01-06,358
10021,1,2023-01-02,2023-01-06,240
10022,1,2023-11-03,2023-11-20,998
10023,1,2023-12-12,2024-01-08,712
10024,3,2023-11-24,2023-11-28,215
10025,1,2023-05-21,,906
10026,3,2023-08-23,2023-09-08,627
10027,2,2023-02-21,2023-03-22,180
10028,3,2023-08-08,2023-08-14,816
10029,1,2023-07-18,2023-07-25,936
10030,1,2023-05-05,2023-05-14,199
10031,1,2023-04-11,2023-04-28,26
10032,1,2023-03-02,2023-03-06,770
10033,1,2023-11-04,2023-11-29,879
10034,2,2023-08-06,2023-08-17,329
10035,1,2023-08-02,2023-08-06,582
10036,1,2023-11-23,2023-12-06,973
10037,3,2023-02-19,2023-03-03,592
10038,3,2023-10-09,2023-11-06,93
10039,1,2023-02-05,2023-03-01,398
10040,2,2023-05-04,2023-05-24,283
10041,1,2023-09-19,2023-10-08,672
10042,2,2023-07-25,2023-08-13,247
10043,2,2023-04-15,,244
10044,2,2023-08-09,2023-08-15,464
10045,2,2023-04-10,2023-04-12,991
10046,2,2023-05-28,2023-06-21,355
10047,3,2023-10-24,2023-11-11,332
10048,2,2023-10-31,2023-11-11,37
10049,1,2023-02-18,2023-03-06,225
10050,2,2023-06-27,2023-07-05,972
10051,3,2023-06-09,2023-06-10,327
10052,1,2023-04-30,2023-05-12,188
10053,2,2023-02-13,2023-02-17,933
10054,1,2023-11-06,2023-11-29,194
10055,1,2023-07-24,2023-07-26,433
10056,3,2023-11-26,2023-12-19,907
10057,3,2023-03-05,,937
10058,1,2023-10-19,2023-11-18,909
10059,3,2023-03-15,2023-04-03,386
10060,1,2023-08-15,2023-08-17,476
10061,2,2023-04-17,2023-04-25,871
10062,2,2023-03-31,2023-04-03,12
10063,1,2023-04-13,2023-05-06,434
10064,3,2023-08-26,2023-09-01,832
10065,3,2023-12-12,2023-12-19,889
10066,3,2023-09-27,2023-10-08,546
10067,1,2023-11-07,2023-11-18,347
10068,1,2023-05-22,2023-05-30,796
10069,3,2023-11-26,2023-12-11,386
10070,2,2023-07-15,,376
10071,3,2023-04-07,2023-04-26,989
10072,3,2023-03-08,2023-03-30,89
10073,1,2023-05-20,2023-06-19,343
10074,2,2023-07-29,2023-08-11,799
10075,3,2023-07-31,2023-08-07,447
10076,2,2023-08-10,2023-08-21,999
10077,2,2023-11-07,2023-11-08,671
10078,1,2023-10-27,2023-11-05,748
10079,1,2023-01-09,2023-01-30,362
10080,1,2023-03-29,2023-04-23,59
10081,3,2023-01-16,2023-02-11,770
10082,1,2023-11-29,2023-12-10,87
10083,2,2023-01-02,2023-01-27,840
10084,3,2023-06-04,2023-06-24,23
10085,2,2023-12-27,2024-01-17,184
10086,1,2023-06-22,2023-07-12,651
10087,1,2023-06-09,2023-06-13,540
10088,2,2023-10-22,2023-11-15,851
10089,3,2023-01-04,,288
10090,2,2023-04-15,2023-04-27,68
10091,3,2023-12-15,,164
10092,2,2023-10-02,2023-10-29,183
10093,1,2023-01-11,2023-01-13,891
10094,2,2023-05-05,2023-05-25,605
10095,3,2023-05-18,,723
10096,3,2023-11-29,2023-12-25,910
10097,3,2023-10-04,2023-10-14,248
10098,3,2023-06-15,2023-07-14,784
10099,1,2023-01-19,2023-02-01,845
10100,2,2023-04-23,2023-05-17,899
10101,2,2023-06-09,2023-06-27,895
10102,1,2023-07-01,2023-07-22,282
10103,1,2023-02-18,2023-03-01,313
10104,3,2023-10-18,2023-11-12,880
10105,2,2023-05-13,2023-05-14,207
10106,3,2023-09-09,2023-09-16,250
10107,3,2023-05-09,2023-05-11,967
10108,2,2023-08-26,2023-08-31,269
10109,1,2023-09-05,2023-09-17,393
10110,2,2023-04-09,2023-04-29,542
10111,2,2023-07-13,2023-07-20,380
10112,1,2023-02-25,,226
10113,2,2023-04-25,2023-05-03,553
10114,2,2023-06-07,2023-06-19,118
10115,3,2023-07-21,2023-07-28,757
10116,2,2023-10-27,2023-10-28,210
10117,3,2023-02-15,,399
10118,2,2023-10-11,2023-10-28,437
10119,2,2023-03-18,,149
10120,1,2023-04-01,2023-04-30,355
10121,3,2023-04-09,2023-05-05,517
10122,1,2023-10-27,,108
10123,3,2023-08-13,,139
10124,1,2023-10-17,2023-11-04,547
10125,2,2023-02-10,2023-03-05,897
10126,2,2023-08-11,2023-08-14,504
10127,2,2023-02-19,2023-03-06,347
10128,1,2023-11-13,2023-12-07,798
10129,3,2023-09-23,,172
10130,1,2023-09-13,2023-10-10,8
10131,3,2023-10-03,2023-10-20,563
10132,2,2023-06-27,2023-07-08,485
10133,3,2023-09-03,2023-09-08,846
10134,1,2023-06-06,,211
10135,3,2023-10-27,2023-11-15,316
10136,3,2023-05-22,2023-06-02,320
10137,1,2023-08-19,,222
10138,2,2023-07-25,2023-08-24,750
10139,3,2023-04-03,2023-04-15,369
10140,1,2023-08-22,2023-09-03,203
10141,3,2023-03-05,2023-03-15,484
10142,3,2023-06-13,2023-07-08,644
10143,2,2023-01-23,2023-02-22,809
10144,1,2023-07-10,2023-08-07,240
10145,2,2023-10-11,2023-10-21,20
10146,2,2023-03-29,2023-04-20,638
10147,1,2023-03-31,2023-04-26,760
10148,2,2023-01-31,2023-02-11,33
10149,2,2023-01-10,2023-01-12,420
10150,2,2023-08-20,2023-09-19,124
10151,2,2023-08-14,2023-08-17,920
10152,1,2023-08-20,2023-08-27,259
10153,1,2023-04-16,2023-04-19,62
10154,2,2023-06-07,2023-06-16,421
10155,3,2023-02-08,2023-02-23,683
10156,2,2023-12-31,,235
10157,3,2023-04-27,2023-04-30,715
10158,2,2023-02-07,2023-03-04,769
10159,2,2023-07-11,2023-07-13,74
10160,2,2023-02-25,2023-03-22,314
10161,1,2023-10-14,2023-11-02,295
10162,1,2023-03-28,,308
10163,1,2023-03-07,2023-03-16,327
10164,3,2023-07-28,2023-08-16,806
10165,1,2023-10-11,2023-11-04,996
10166,1,2023-06-28,2023-07-19,469
10167,1,2023-08-16,2023-08-23,889
10168,3,2023-09-27,2023-10-21,390
10169,2,2023-09-17,2023-09-25,906
10170,1,2023-04-08,2023-04-24,788
10171,1,2023-05-04,2023-05-06,780
10172,2,2023-11-19,2023-11-22,340
10173,1,2023-08-30,2023-09-01,28
10174,2,2023-03-19,2023-03-31,200
10175,2,2023-04-28,,503
10176,2,2023-09-22,2023-09-28,750
10177,1,2023-06-10,2023-06-14,471
10178,1,2023-10-13,2023-11-08,726
10179,3,2023-10-05,2023-11-03,711
10180,2,2023-03-22,2023-04-16,98
10181,1,2023-01-07,2023-01-30,306
10182,2,2023-08-06,,496
10183,3,2023-03-02,2023-03-22,335
10184,3,2023-12-19,2024-01-04,326
10185,1,2023-06-21,2023-07-16,147
10186,1,2023-05-11,2023-05-26,869
10187,3,2023-10-18,2023-11-09,125
10188,2,2023-05-29,2023-06-19,262
10189,1,2023-04-25,2023-05-11,73
10190,3,2023-03-22,2023-04-05,539
10191,3,2023-03-31,2023-04-02,617
10192,3,2023-05-12,2023-06-01,798
10193,3,2023-09-25,2023-10-02,406
10194,2,2023-10-08,2023-11-07,578
10195,3,2023-12-10,2023-12-15,152
10196,3,2023-09-05,2023-09-22,429
10197,1,2023-08-07,,764
10198,3,2023-09-21,2023-10-13,804
10199,3,2023-09-21,2023-10-18,951
10200,2,2023-02-06,2023-03-08,400
10201,2,2023-04-09,2023-05-08,833
10202,1,2023-09-14,2023-09-28,287
10203,1,2023-07-01,2023-07-06,577
10204,1,2023-02-08,2023-02-17,570
10205,3,2023-01-09,2023-01-24,964
10206,3,2023-07-03,,664
10207,1,2023-09-02,,68
10208,3,2023-07-06,2023-07-27,109
10209,1,2023-01-13,2023-01-24,144
10210,1,2023-04-06,2023-04-08,961
10211,1,2023-02-25,2023-03-11,14
10212,1,2023-06-02,2023-06-11,292
10213,2,2023-06-28,,645
10214,2,2023-12-03,2023-12-21,824
10215,1,2023-12-05,,761
10216,1,2023-07-24,,670
10217,3,2023-02-10,2023-02-22,119
10218,1,2023-03-20,2023-04-09,871
10219,3,2023-06-26,2023-07-21,947
10220,3,2023-07-30,2023-08-25,759
10221,1,2023-08-10,2023-08-23,559
10222,2,2023-07-03,2023-07-12,849
10223,1,2023-08-29,2023-09-24,452
10224,1,2023-05-27,2023-06-18,112
10225,1,2023-12-13,,579
10226,2,2023-07-01,2023-07-19,983
10227,3,2023-10-28,2023-10-29,155
10228,2,2023-10-19,2023-10-26,37
10229,3,2023-06-09,2023-06-10,137
10230,2,2023-04-21,2023-05-19,118
10231,3,2023-04-20,2023-05-15,781
10232,1,2023-08-21,2023-09-07,699
10233,1,2023-06-16,2023-07-07,140
10234,1,2023-07-17,2023-08-14,795
10235,1,2023-12-01,2023-12-09,959
10236,2,2023-01-10,,565
10237,1,2023-07-20,2023-07-22,69
10238,3,2023-04-01,2023-04-20,946
10239,2,2023-02-11,2023-02-16,419
10240,1,2023-12-25,2024-01-16,379
10241,2,2023-06-12,2023-07-10,636
10242,3,2023-06-20,,434
10243,2,2023-04-20,2023-04-26,474
10244,2,2023-02-18,2023-03-18,932
10245,1,2023-05-12,2023-05-30,908
10246,2,2023-07-26,2023-08-22,769
10247,3,2023-08-17,2023-09-01,285
10248,1,2023-10-22,2023-11-05,578
10249,1,2023-02-04,2023-03-02,200
10250,3,2023-07-25,,868
10251,2,2023-06-11,,730
10252,3,2023-01-31,2023-02-07,260
10253,1,2023-02-12,2023-02-27,354
10254,3,2023-07-13,2023-07-14,658
10255,3,2023-05-24,2023-06-16,693
10256,3,2023-10-10,2023-10-11,867
10257,1,2023-10-16,2023-11-13,338
10258,2,2023-04-21,2023-05-01,888
10259,3,2023-08-18,2023-09-01,430
10260,3,2023-04-11,2023-04-13,918
10261,3,2023-03-18,2023-04-02,990
10262,1,2023-08-31,2023-09-11,949
10263,3,2023-06-29,2023-07-22,541
10264,2,2023-10-26,,759
10265,2,2023-09-07,2023-09-15,184
10266,1,2023-08-10,2023-09-02,32
10267,3,2023-06-01,,565
10268,1,2023-05-23,2023-05-30,872
10269,2,2023-04-25,2023-05-17,783
10270,1,2023-05-08,2023-05-26,495
10271,3,2023-09-09,2023-10-06,218
10272,2,2023-11-14,2023-12-07,409
10273,3,2023-07-03,2023-07-14,294
10274,3,2023-10-03,2023-10-17,729
10275,2,2023-03-23,2023-04-07,55
10276,2,2023-11-17,2023-12-14,838
10277,3,2023-04-29,2023-05-26,64
10278,2,2023-10-24,2023-11-09,432
10279,2,2023-11-04,2023-12-01,803
10280,2,2023-07-11,2023-07-14,837
10281,2,2023-05-26,2023-05-31,979
10282,3,2023-11-22,2023-12-02,573
10283,2,2023-07-31,2023-08-06,432
10284,1,2023-03-08,2023-03-14,389
10285,2,2023-01-01,2023-01-31,552
10286,3,2023-10-24,2023-11-13,54
10287,3,2023-08-07,2023-08-08,512
10288,1,2023-07-21,2023-07-27,634
10289,3,2023-06-20,2023-06-21,598
10290,1,2023-05-25,2023-05-30,270
10291,2,2023-10-13,2023-10-29,379
10292,1,2023-07-29,2023-08-12,279
10293,3,2023-10-13,2023-11-10,632
10294,3,2023-02-12,2023-03-11,451
10295,3,2023-05-31,2023-06-26,196
10296,3,2023-03-23,2023-04-12,550
10297,1,2023-09-23,2023-10-21,467
10298,2,2023-06-24,2023-07-06,449
10299,3,2023-09-14,2023-10-06,127
10300,3,2023-10-01,,501
10301,2,2023-07-31,2023-08-22,244
10302,2,2023-01-10,2023-01-22,933
10303,1,2023-11-15,2023-12-14,656
10304,2,2023-10-16,,106
10305,3,2023-04-19,2023-04-20,920
10306,2,2023-04-30,2023-05-10,251
10307,2,2023-03-18,2023-04-14,903
10308,3,2023-12-23,2024-01-15,662
10309,3,2023-11-23,,221
10310,2,2023-05-08,2023-05-30,843
10311,1,2023-08-02,2023-08-05,156
10312,3,2023-06-01,,433
10313,3,2023-12-28,,102
10314,2,2023-12-29,2024-01-13,733
10315,1,2023-05-07,2023-05-21,542
10316,2,2023-08-09,2023-09-02,735
10317,1,2023-05-19,2023-06-09,633
10318,1,2023-09-26,2023-10-01,937
10319,3,2023-01-21,2023-01-24,52
10320,1,2023-07-02,2023-07-25,549
10321,3,2023-10-09,2023-10-23,238
10322,3,2023-04-12,,643
10323,1,2023-10-15,,982
10324,3,2023-06-11,2023-06-15,917
10325,2,2023-02-02,2023-02-25,896
10326,2,2023-05-23,2023-06-01,263
10327,3,2023-12-05,,934
10328,3,2023-02-20,2023-03-16,581
10329,1,2023-09-01,2023-09-12,320
10330,3,2023-03-10,2023-03-25,451
10331,3,2023-12-19,2024-01-01,871
10332,3,2023-07-10,2023-08-08,833
10333,1,2023-01-26,2023-02-23,633
10334,3,2023-02-02,2023-02-04,356
10335,3,2023-02-04,2023-02-05,450
10336,3,2023-09-22,2023-10-03,4
10337,2,2023-03-05,2023-03-16,673
10338,3,2023-01-17,2023-02-09,608
10339,3,2023-03-29,,452
10340,3,2023-08-30,2023-09-07,757
10341,2,2023-04-25,2023-05-02,63
10342,2,2023-06-17,,382
10343,3,2023-03-13,2023-04-11,469
10344,3,2023-05-11,2023-05-25,212
10345,2,2023-05-18,2023-05-29,6
10346,1,2023-07-15,2023-08-13,391
10347,1,2023-11-29,,509
10348,2,2023-02-05,2023-02-23,505
10349,1,2023-10-06,,419
10350,2,2023-11-26,2023-11-30,530
10351,3,2023-01-10,2023-01-29,804
10352,3,2023-11-30,2023-12-21,894
10353,2,2023-04-05,2023-05-03,556
10354,1,2023-11-03,,185
10355,3,2023-07-27,2023-07-29,551
10356,3,2023-02-18,2023-03-07,470
10357,1,2023-08-26,2023-09-02,918
10358,3,2023-09-12,2023-09-20,568
10359,1,2023-06-06,2023-06-18,825
10360,3,2023-04-12,2023-05-11,150
10361,3,2023-04-13,2023-04-30,583
10362,1,2023-01-15,2023-01-31,449
10363,2,2023-12-16,2023-12-25,174
10364,2,2023-11-24,2023-12-11,704
10365,3,2023-05-04,2023-05-16,8
10366,2,2023-09-05,2023-09-18,640
10367,1,2023-02-21,2023-03-17,306
10368,3,2023-02-27,2023-03-21,229
10369,2,2023-02-08,2023-02-23,14
10370,2,2023-07-20,2023-08-14,933
10371,3,2023-12-07,2023-12-12,723
10372,2,2023-09-12,2023-10-04,381
10373,2,2023-02-13,2023-03-08,672
10374,3,2023-09-11,2023-10-06,376
10375,1,2023-05-06,2023-05-30,23
10376,2,2023-10-14,2023-11-06,503
10377,2,2023-11-13,2023-12-05,259
10378,2,2023-10-05,2023-11-02,36
10379,2,2023-02-10,2023-02-20,423
10380,3,2023-02-12,2023-03-11,935
10381,1,2023-08-08,,621
10382,1,2023-07-02,2023-07-03,261
10383,2,2023-05-24,2023-06-15,619
10384,3,2023-03-30,2023-04-06,808
10385,2,2023-08-28,2023-09-27,314
10386,3,2023-03-03,,184
10387,2,2023-09-09,2023-09-15,622
10388,3,2023-05-04,2023-05-25,984
10389,1,2023-05-17,2023-06-10,293
10390,1,2023-03-13,2023-03-19,337
10391,2,2023-01-27,2023-02-13,227
10392,2,2023-08-22,2023-09-06,921
10393,3,2023-09-23,2023-10-12,74
10394,2,2023-11-21,2023-12-05,947
10395,2,2023-04-29,2023-05-27,663
10396,2,2023-10-13,2023-11-09,15
10397,2,2023-11-20,2023-12-09,109
10398,1,2023-02-14,2023-02-19,541
10399,3,2023-08-24,2023-09-06,771
10400,2,2023-11-22,2023-11-23,582
10401,1,2023-03-11,2023-04-01,876
10402,3,2023-04-19,,650
10403,1,2023-12-18,2024-01-17,213
10404,2,2023-09-23,2023-10-11,738
10405,2,2023-01-24,2023-02-18,332
10406,3,2023-01-18,2023-02-15,751
